Giá,Địa chỉ,Loại hình nhà ở,Diện tích đất,Số phòng ngủ,Số phòng vệ sinh,Tổng số tầng,Hướng ban công,Hướng cửa chính,Giấy tờ pháp lý
"22,5 tỷ","Đường Phạm Ngọc Thạch, Phường 6 (Phường Võ Thị Sáu), Quận 3, TP.HCM","Nhà hẻm, ngõ","88 m² (4,2x21,0)",2 phòng,N/A,N/A,N/A,N/A,Sổ hồng
"9,9 tỷ","Đường Nguyễn Thiện Thuật, Phường 1, Quận 3, TP.HCM","Nhà hẻm, ngõ",43 m²,N/A,N/A,N/A,N/A,N/A,Sổ đỏ
"1,85 tỷ","Đường Lý Chính Thắng, Phường 6 (Phường Võ Thị Sáu), Quận 3, TP.HCM","Nhà hẻm, ngõ","56 m² (4,0x14,0)",4 phòng,5 WC,N/A,N/A,N/A,Sổ đỏ
500 tỷ,"Đường Võ Văn Tần, Phường 6 (Phường Võ Thị Sáu), Quận 3, TP.HCM",Nhà mặt tiền,"704,1 m² (20,2x35,0)",N/A,N/A,N/A,N/A,Tây Bắc,Sổ hồng
"6,9 tỷ","Đường Trường Sa, Phường 12, Quận 3, TP.HCM","Nhà hẻm, ngõ",28 m²,2 phòng,N/A,4,N/A,Đông Nam,Sổ hồng
"2,85 tỷ","Đường Lê Văn Sỹ, Phường 13, Quận 3, TP.HCM",Nhà mặt tiền,"45 m² (4,5x10,0)",3 phòng,2 WC,3,N/A,N/A,Sổ hồng
"2,89 tỷ","Đường Nguyễn Đình Chiểu, Phường 5, Quận 3, TP.HCM",Nhà mặt tiền,"42 m² (4,0x10,5)",3 phòng,2 WC,2,N/A,N/A,Sổ hồng
"3,99 tỷ","Đường Cách Mạng Tháng 8, Phường 11, Quận 3, TP.HCM","Nhà hẻm, ngõ","36 m² (4,8x8,0)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"3,15 tỷ","Đường Hai Bà Trưng, Phường 6 (Phường Võ Thị Sáu), Quận 3, TP.HCM","Nhà hẻm, ngõ",56 m²,5 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"6,5 tỷ","69/21, Đường Cao Thắng, Phường 4, Quận 3, TP.HCM","Nhà hẻm, ngõ","48 m² (4,0x12,0)",4 phòng,4 WC,2,N/A,N/A,Sổ hồng
"4,7 tỷ","Đường Nguyễn Thị Minh Khai, Phường 5, Quận 3, TP.HCM","Nhà hẻm, ngõ","24 m² (3,0x8,0)",N/A,N/A,3,N/A,N/A,Sổ hồng
145 tỷ,"Đường Lê Văn Sỹ, Phường 12, Quận 3, TP.HCM",Nhà mặt tiền,"208 m² (13,0x28,0)",N/A,N/A,3,N/A,N/A,Sổ hồng
"35,7 tỷ","Đường Nam Kỳ Khởi Nghĩa, Phường 7 (Phường Võ Thị Sáu), Quận 3, TP.HCM","Nhà hẻm, ngõ","170 m² (8,6x20,0)",4 phòng,5 WC,3,N/A,N/A,Sổ hồng
"7,8 tỷ","Đường Bàn Cờ, Phường 3, Quận 3, TP.HCM","Nhà hẻm, ngõ",35 m²,N/A,N/A,3,N/A,Tây Nam,Sổ hồng
118 tỷ,"Đường Võ Văn Tần, Phường 5, Quận 3, TP.HCM",Nhà mặt tiền,"206 m² (5,0x8,5)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"7,79 tỷ","18/, Đường Trần Quang Diệu, Phường 14, Quận 3, TP.HCM","Nhà hẻm, ngõ","48,6 m²",5 phòng,3 WC,2,N/A,N/A,Sổ hồng
11 tỷ,"Đường Cao Thắng, Phường 3, Quận 3, TP.HCM","Nhà hẻm, ngõ","50 m² (5,0x10,0)",N/A,N/A,N/A,N/A,N/A,Giấy tờ hợp lệ
"3,85 tỷ","Đường Nguyễn Thiện Thuật, Phường 1, Quận 3, TP.HCM","Nhà hẻm, ngõ","42 m² (4,0x10,5)",4 phòng,4 WC,4,N/A,N/A,Sổ hồng
"14,9 tỷ","Đường Nguyễn Đình Chiểu, Phường 5, Quận 3, TP.HCM","Nhà hẻm, ngõ","54 m² (4,0x13,5)",5 phòng,5 WC,4,N/A,N/A,Sổ hồng
9 tỷ,"Đường Hoàng Sa, Phường 8 (Phường Võ Thị Sáu), Quận 3, TP.HCM","Nhà hẻm, ngõ","36 m² (4,0x10,0)",5 phòng,5 WC,N/A,N/A,N/A,Sổ đỏ
"5,5 tỷ","Đường Trần Quang Diệu, Phường 13, Quận 3, TP.HCM",Nhà mặt tiền,36 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
140 tỷ,"230, Đường Pasteur, Phường 6 (Phường Võ Thị Sáu), Quận 3, TP.HCM","Biệt thự, Villa","558 m² (23,0x26,0)",7 phòng,8 WC,N/A,Đông Nam,Đông Nam,Sổ hồng
"5,2 tỷ","Đường Nguyễn Thiện Thuật, Phường 3, Quận 3, TP.HCM","Nhà hẻm, ngõ",28 m²,2 phòng,N/A,3,N/A,Đông Bắc,Sổ hồng
215 tỷ,"510, Đường Nguyễn Đình Chiểu, Phường 4, Quận 3, TP.HCM",Nhà mặt tiền,"400 m² (17,0x25,0)",12 phòng,12 WC,4,Đông Nam,Đông Nam,Sổ hồng
"10,9 tỷ","441A, Đường Lê Văn Sỹ, Phường 12, Quận 3, TP.HCM","Nhà hẻm, ngõ","50 m² (4,0x12,0)",3 phòng,4 WC,3,N/A,N/A,Sổ hồng
"6,69 tỷ","Đường Trần Quang Diệu, Phường 14, Quận 3, TP.HCM","Nhà hẻm, ngõ","52 m² (5,7x9,0)",3 phòng,3 WC,5,N/A,N/A,Sổ hồng
32 tỷ,"Đường Lê Văn Sỹ, Phường 14, Quận 3, TP.HCM",Nhà mặt tiền,"81 m² (5,2x15,5)",8 phòng,9 WC,6,N/A,N/A,Giấy tờ hợp lệ
"14,99 tỷ","Đường Lê Văn Sỹ, Phường 14, Quận 3, TP.HCM","Nhà hẻm, ngõ","98 m² (6,0x18,0)",3 phòng,3 WC,2,N/A,N/A,Giấy tờ hợp lệ
85 tỷ,"Đường Nguyễn Thị Minh Khai, Phường 6 (Phường Võ Thị Sáu), Quận 3, TP.HCM",Nhà mặt tiền,"139 m² (4,0x34,0)",10 phòng,N/A,N/A,N/A,N/A,Sổ hồng
