Giá,Địa chỉ,Loại hình nhà ở,Diện tích đất,Số phòng ngủ,Số phòng vệ sinh,Tổng số tầng,Hướng ban công,Hướng cửa chính,Giấy tờ pháp lý
"1,45 tỷ","Đường Tân Thới Hiệp 06, Phường Tân Thới Hiệp, Quận 12, TP.HCM","Nhà hẻm, ngõ","36 m² (4,0x9,0)",2 phòng,2 WC,1,N/A,N/A,Giấy tờ hợp lệ
"1,36 tỷ","Đường Nguyễn Thị Búp, Phường Tân Chánh Hiệp, Quận 12, TP.HCM","Nhà hẻm, ngõ","31,5 m²",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"1,85 tỷ","Đường Thạnh Xuân 24, Phường Thạnh Xuân, Quận 12, TP.HCM","Nhà hẻm, ngõ","59,8 m² (4,0x16,7)",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"1,35 tỷ","Đường Thạnh Xuân 21, Phường Thạnh Xuân, Quận 12, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"2,99 tỷ","Đường Huỳnh Thị Hai, Phường Tân Chánh Hiệp, Quận 12, TP.HCM","Nhà hẻm, ngõ","76 m² (4,0x19,0)",3 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"9,5 tỷ","Quận 12, TP.HCM",Nhà mặt tiền,"90 m² (4,5x20,0)",8 phòng,5 WC,4,N/A,N/A,Sổ hồng
5 tỷ,"Đường Thạnh Lộc 44, Phường Thạnh Lộc, Quận 12, TP.HCM",Nhà mặt tiền,"80 m² (4,0x20,0)",4 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"5,5 tỷ","Đường Thới An 20, Phường Thới An, Quận 12, TP.HCM","Nhà hẻm, ngõ","62 m² (5,0x13,0)",3 phòng,3 WC,3,Tây Bắc,Tây Bắc,Sổ hồng
"10,7 tỷ","Đường Thạnh Xuân 52, Phường Thạnh Xuân, Quận 12, TP.HCM",Nhà mặt tiền,287 m²,1 phòng,2 WC,52,N/A,N/A,Sổ hồng
"12,5 tỷ","H82, Đường A3, Phường Tân Thới Nhất, Quận 12, TP.HCM",Nhà mặt tiền,"125 m² (5,0x25,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"5,5 tỷ","27, Đường Đông Hưng Thuận 39, Phường Tân Hưng Thuận, Quận 12, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"1,99 tỷ","Đường Nguyễn Thị Nhuần, Phường An Phú Đông, Quận 12, TP.HCM","Nhà hẻm, ngõ",50 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"5,19 tỷ","Đường Nguyễn Văn Quá, Phường Đông Hưng Thuận, Quận 12, TP.HCM","Nhà hẻm, ngõ","72 m² (3,6x21,0)",3 phòng,3 WC,3,N/A,N/A,Sổ hồng
"2,63 tỷ","Đường Nguyễn Thị Kiểu, Phường Hiệp Thành, Quận 12, TP.HCM","Nhà hẻm, ngõ","40 m² (4,0x10,0)",4 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"4,95 tỷ","Đường Tân Thới Hiệp 20, Phường Tân Thới Hiệp, Quận 12, TP.HCM","Nhà hẻm, ngõ","108 m² (6,0x18,0)",6 phòng,5 WC,4,Đông Nam,Đông Nam,Sổ hồng
"9,9 tỷ","Đường Nguyễn Văn Quá, Phường Đông Hưng Thuận, Quận 12, TP.HCM",Nhà mặt tiền,"96 m² (4,0x24,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"6,3 tỷ","Đường Thới An 21, Phường Thới An, Quận 12, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"2,99 tỷ","Đường Huỳnh Thị Hai, Phường Tân Chánh Hiệp, Quận 12, TP.HCM","Nhà hẻm, ngõ","76 m² (4,0x19,0)",3 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
