Giá,Địa chỉ,Loại hình nhà ở,Diện tích đất,Số phòng ngủ,Số phòng vệ sinh,Tổng số tầng,Hướng ban công,Hướng cửa chính,Giấy tờ pháp lý
"3,07 tỷ","Đường Sư Vạn Hạnh, Phường 12, Quận 10, TP.HCM","Nhà hẻm, ngõ","48 m² (4,0x12,0)",3 phòng,3 WC,3,N/A,N/A,Sổ hồng
"3,6 tỷ","Đường Nguyễn Kim, Phường 6, Quận 10, TP.HCM","Nhà hẻm, ngõ","66 m² (6,0x11,0)",4 phòng,5 WC,N/A,N/A,N/A,Sổ hồng
"3,15 tỷ","Đường Hồ Bá Kiện, Phường 15, Quận 10, TP.HCM","Nhà hẻm, ngõ",60 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
19 tỷ,"50, Đường Trần Minh Quyền, Phường 11, Quận 10, TP.HCM",Nhà mặt tiền,"201 m² (12,0x5,0)",5 phòng,6 WC,N/A,Tây Nam,Tây Nam,Sổ hồng
"11,2 tỷ","58/1, Đường Lý Thường Kiệt, Phường 15, Quận 10, TP.HCM","Nhà hẻm, ngõ",80 m²,N/A,N/A,4,N/A,N/A,Sổ hồng
"4,35 tỷ","Đường Lê Hồng Phong, Phường 1, Quận 10, TP.HCM","Nhà hẻm, ngõ",53 m²,5 phòng,4 WC,5,N/A,N/A,Sổ hồng
"1,62 tỷ","Đường Tô Hiến Thành, Phường 14, Quận 10, TP.HCM","Nhà hẻm, ngõ","65 m² (5,0x13,0)",3 phòng,2 WC,1,N/A,N/A,Sổ hồng
"4,2 tỷ","Đường Cách Mạng Tháng 8, Phường 15, Quận 10, TP.HCM","Nhà hẻm, ngõ",36 m²,3 phòng,2 WC,2,N/A,Đông Nam,Sổ hồng
"9,5 tỷ","Đường Điện Biên Phủ, Phường 11, Quận 10, TP.HCM","Nhà hẻm, ngõ","43 m² (4,1x12,0)",4 phòng,4 WC,5,N/A,N/A,Sổ hồng
"7,2 tỷ","Đường Lý Thái Tổ, Phường 10, Quận 10, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"13,7 tỷ","Đường Sư Vạn Hạnh, Phường 9, Quận 10, TP.HCM",Nhà mặt tiền,"43 m² (3,8x16,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"24,9 tỷ","Đường Điện Biên Phủ, Phường 11, Quận 10, TP.HCM","Nhà hẻm, ngõ","100 m² (5,8x18,0)",15 phòng,15 WC,N/A,N/A,N/A,Sổ hồng
9 tỷ,"528/5/132, Đường Điện Biên Phủ, Phường 11, Quận 10, TP.HCM","Nhà hẻm, ngõ","43 m² (4,1x14,0)",N/A,N/A,5,Đông Nam,Đông Nam,Sổ hồng
"7,7 tỷ","Đường Lý Thái Tổ, Phường 9, Quận 10, TP.HCM","Nhà hẻm, ngõ",38 m²,N/A,N/A,4,N/A,Nam,Sổ hồng
"40,5 tỷ","Đường Trường Sơn, Phường 15, Quận 10, TP.HCM",Nhà mặt tiền,"154 m² (7,0x27,0)",N/A,N/A,6,N/A,N/A,Sổ hồng
"6,8 tỷ","Đường Tô Hiến Thành, Phường 12, Quận 10, TP.HCM","Nhà hẻm, ngõ",40 m²,N/A,N/A,3,N/A,Tây Bắc,Sổ hồng
35 tỷ,"Đường Thành Thái, Phường 14, Quận 10, TP.HCM","Nhà hẻm, ngõ","97 m² (6,0x17,0)",6 phòng,7 WC,7,N/A,N/A,Sổ hồng
"2,65 tỷ","Đường 3 Tháng 2, Phường 4, Quận 10, TP.HCM","Nhà hẻm, ngõ","56 m² (4,0x14,0)",3 phòng,4 WC,N/A,N/A,N/A,Sổ hồng
"4,35 tỷ","Đường Cách Mạng Tháng 8, Phường 13, Quận 10, TP.HCM","Nhà hẻm, ngõ","39,6 m² (3,3x12,0)",3 phòng,2 WC,3,N/A,Tây Bắc,Sổ hồng
"5,2 tỷ","Đường Lý Thái Tổ, Phường 9, Quận 10, TP.HCM","Nhà hẻm, ngõ",26 m²,N/A,N/A,3,N/A,Bắc,Sổ hồng
"8,85 tỷ","Đường Cách Mạng Tháng 8, Phường 13, Quận 10, TP.HCM","Nhà hẻm, ngõ","45 m² (3,8x12,0)",4 phòng,3 WC,3,N/A,N/A,Sổ hồng
53 tỷ,"Đường Lý Thường Kiệt, Phường 14, Quận 10, TP.HCM",Nhà mặt tiền,"192 m² (12,0x16,0)",N/A,N/A,N/A,N/A,Tây,Sổ hồng
11 tỷ,"Đường Thành Thái, Phường 14, Quận 10, TP.HCM","Nhà hẻm, ngõ","60 m² (5,0x12,0)",4 phòng,5 WC,N/A,N/A,N/A,Sổ hồng
"3,59 tỷ","Đường Sư Vạn Hạnh, Phường 12, Quận 10, TP.HCM","Nhà hẻm, ngõ","52 m² (4,0x13,0)",3 phòng,3 WC,N/A,N/A,N/A,Sổ hồng
"2,89 tỷ","Đường Cách Mạng Tháng 8, Phường 13, Quận 10, TP.HCM","Nhà hẻm, ngõ","60 m² (4,0x15,0)",2 phòng,3 WC,2,N/A,N/A,Sổ hồng
"7,2 tỷ","Đường Cách Mạng Tháng 8, Phường 15, Quận 10, TP.HCM","Nhà hẻm, ngõ",67 m²,N/A,N/A,3,N/A,Tây Bắc,Sổ hồng
18 tỷ,"Đường Cách Mạng Tháng 8, Phường 15, Quận 10, TP.HCM","Nhà hẻm, ngõ","116 m² (5,0x25,0)",7 phòng,N/A,N/A,N/A,N/A,Sổ hồng
"7,5 tỷ","Đường Lý Thái Tổ, Phường 9, Quận 10, TP.HCM","Nhà hẻm, ngõ","40 m² (4,0x10,0)",3 phòng,3 WC,4,Nam,Nam,Sổ hồng
20 tỷ,"Đường 3 Tháng 2, Phường 14, Quận 10, TP.HCM","Nhà hẻm, ngõ","100 m² (6,0x17,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
9 tỷ,"Đường 3 Tháng 2, Phường 14, Quận 10, TP.HCM","Nhà hẻm, ngõ","50 m² (4,0x12,5)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"8,25 tỷ","Đường Tô Hiến Thành, Phường 13, Quận 10, TP.HCM","Nhà hẻm, ngõ",41 m²,6 phòng,6 WC,5,N/A,N/A,Sổ hồng
"6,99 tỷ","Đường Cách Mạng Tháng 8, Phường 15, Quận 10, TP.HCM","Nhà hẻm, ngõ","73 m² (4,0x17,0)",4 phòng,5 WC,N/A,N/A,N/A,Sổ hồng
"3,2 tỷ","Đường Thành Thái, Phường 14, Quận 10, TP.HCM","Nhà hẻm, ngõ","28 m² (4,0x7,0)",1 phòng,2 WC,N/A,Tây,Tây,Sổ hồng
"6,8 tỷ","Đường Nguyễn Kim, Phường 7, Quận 10, TP.HCM","Nhà hẻm, ngõ","30 m² (3,4x9,0)",2 phòng,2 WC,3,N/A,N/A,Sổ hồng
28 tỷ,"Đường Trường Sơn, Phường 15, Quận 10, TP.HCM",Nhà mặt tiền,99 m²,N/A,N/A,N/A,N/A,N/A,Sổ đỏ
"5,8 tỷ","Đường Hồ Thị Kỷ, Phường 1, Quận 10, TP.HCM","Nhà hẻm, ngõ",44 m²,2 phòng,2 WC,2,N/A,N/A,Sổ hồng
35 tỷ,"Đường Sư Vạn Hạnh, Phường 12, Quận 10, TP.HCM",Nhà mặt tiền,88 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"3,5 tỷ","Đường Bạch Mã, Phường 15, Quận 10, TP.HCM","Nhà hẻm, ngõ",18 m²,N/A,N/A,3,N/A,Tây Nam,Sổ hồng
9 tỷ,"Đường Nhật Tảo, Phường 6, Quận 10, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"2,5 tỷ","Đường Trần Thiện Chánh, Phường 12, Quận 10, TP.HCM","Nhà hẻm, ngõ",80 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"2,9 tỷ","Đường Lý Thường Kiệt, Phường 14, Quận 10, TP.HCM","Nhà hẻm, ngõ","24 m² (3,4x7,0)",2 phòng,2 WC,3,N/A,N/A,Sổ hồng
"6,95 tỷ","Đường Nguyễn Tri Phương, Phường 4, Quận 10, TP.HCM","Nhà hẻm, ngõ",33 m²,5 phòng,5 WC,4,N/A,N/A,Sổ hồng
"6,95 tỷ","Đường Nguyễn Tri Phương, Phường 4, Quận 10, TP.HCM","Nhà hẻm, ngõ","32 m² (3,3x9,5)",4 phòng,N/A,N/A,N/A,N/A,Sổ hồng
"13,5 tỷ","Đường Tô Hiến Thành, Phường 15, Quận 10, TP.HCM","Nhà hẻm, ngõ","60 m² (4,0x15,0)",N/A,N/A,4,N/A,N/A,Giấy tờ hợp lệ
"5,69 tỷ","Đường Vĩnh Viễn, Phường 4, Quận 10, TP.HCM","Nhà hẻm, ngõ","40 m² (4,0x10,0)",3 phòng,N/A,N/A,N/A,N/A,Sổ hồng
"3,4 tỷ","Đường Thành Thái, Phường 14, Quận 10, TP.HCM","Nhà hẻm, ngõ","56 m² (4,0x14,0)",3 phòng,3 WC,3,N/A,N/A,Sổ hồng
"9,5 tỷ","Đường Nguyễn Tri Phương, Phường 5, Quận 10, TP.HCM","Nhà hẻm, ngõ","240 m² (4,0x15,0)",8 phòng,8 WC,4,N/A,N/A,Sổ hồng
"11,6 tỷ","Đường Thành Thái, Phường 12, Quận 10, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"6,8 tỷ","Đường Cư Xá Đồng Tiến, Phường 14, Quận 10, TP.HCM","Nhà hẻm, ngõ","25 m² (3,5x9,0)",3 phòng,3 WC,5,N/A,N/A,Sổ hồng
12 tỷ,"Đường Hòa Hảo, Phường 5, Quận 10, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
9 tỷ,"Đường 3 Tháng 2, Phường 14, Quận 10, TP.HCM","Nhà hẻm, ngõ","50 m² (4,0x12,5)",2 phòng,2 WC,N/A,N/A,Đông,Sổ hồng
"7,5 tỷ","496/12, Đường Sư Vạn Hạnh, Phường 9, Quận 10, TP.HCM","Nhà hẻm, ngõ","160 m² (4,0x10,0)",N/A,N/A,4,N/A,N/A,Sổ hồng
"18,5 tỷ","Đường 3 Tháng 2, Phường 12, Quận 10, TP.HCM","Nhà hẻm, ngõ",81 m²,N/A,N/A,1,N/A,Tây Nam,Sổ hồng
"5,7 tỷ","Đường Vĩnh Viễn, Phường 4, Quận 10, TP.HCM","Nhà hẻm, ngõ","40 m² (4,0x10,0)",3 phòng,N/A,N/A,N/A,N/A,Sổ hồng
18 tỷ,"634, Đường 3 Tháng 2, Phường 12, Quận 10, TP.HCM",Nhà mặt tiền,"85 m² (4,5x109,0)",N/A,N/A,1,N/A,N/A,Sổ hồng
"16,9 tỷ","Đường Hồ Bá Kiện, Phường 15, Quận 10, TP.HCM",Nhà mặt tiền,"76 m² (4,7x16,0)",3 phòng,3 WC,2,N/A,N/A,Sổ hồng
"8,7 tỷ","Đường Lê Hồng Phong, Phường 2, Quận 10, TP.HCM","Nhà hẻm, ngõ",53 m²,5 phòng,N/A,N/A,N/A,N/A,Sổ hồng
8 tỷ,"387, Đường Trần Nhân Tôn, Phường 2, Quận 10, TP.HCM",Nhà mặt tiền,"45 m² (3,0x15,0)",4 phòng,4 WC,4,N/A,N/A,Sổ đỏ
36 tỷ,"Đường Cao Thắng, Phường 12, Quận 10, TP.HCM",Nhà mặt tiền,108 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"8,2 tỷ","Đường Lê Hồng Phong, Phường 2, Quận 10, TP.HCM",Nhà mặt tiền,"42 m² (4,0x10,5)",2 phòng,2 WC,N/A,N/A,N/A,Sổ hồng
"5,3 tỷ","158/23K, Đường Hoà Hưng, Phường 13, Quận 10, TP.HCM","Nhà hẻm, ngõ","32 m² (3,1x10,0)",3 phòng,3 WC,2,Tây Nam,Tây Nam,Sổ hồng
"13,5 tỷ","Đường Cao Thắng, Phường 5, Quận 10, TP.HCM","Nhà hẻm, ngõ","94 m² (4,4x19,0)",N/A,N/A,4,N/A,N/A,Sổ hồng
"3,5 tỷ","Đường Bà Hạt, Phường 9, Quận 10, TP.HCM","Nhà hẻm, ngõ",20 m²,2 phòng,3 WC,N/A,Đông Nam,Đông Nam,Sổ hồng
"6,5 tỷ","Đường Sư Vạn Hạnh, Phường 2, Quận 10, TP.HCM","Nhà hẻm, ngõ","30 m² (4,0x9,0)",N/A,N/A,3,N/A,N/A,Sổ hồng
"6,4 tỷ","Đường Hoà Hưng, Phường 13, Quận 10, TP.HCM","Nhà hẻm, ngõ","50 m² (10,0x5,0)",5 phòng,5 WC,3,N/A,N/A,Sổ hồng
45 tỷ,"Đường Hồ Bá Kiện, Phường 15, Quận 10, TP.HCM",Nhà mặt tiền,"180 m² (9,0x20,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"10,5 tỷ","Đường 3 Tháng 2, Phường 11, Quận 10, TP.HCM",Nhà mặt tiền,"42 m² (4,0x10,0)",N/A,N/A,3,N/A,N/A,Sổ hồng
"18,5 tỷ","Đường Nguyễn Tri Phương, Phường 9, Quận 10, TP.HCM",Nhà mặt tiền,49 m²,5 phòng,4 WC,3,N/A,N/A,Sổ hồng
"3,98 tỷ","Đường Cách Mạng Tháng 8, Phường 13, Quận 10, TP.HCM","Nhà hẻm, ngõ","20 m² (4,0x5,0)",N/A,N/A,N/A,N/A,N/A,Sổ hồng
"5,25 tỷ","120/3, Đường Ngô Gia Tự, Phường 9, Quận 10, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24 tỷ,"Đường Thành Thái, Phường 14, Quận 10, TP.HCM","Nhà hẻm, ngõ","100 m² (6,0x18,0)",8 phòng,8 WC,5,N/A,N/A,Sổ hồng
"10,7 tỷ","Đường Bắc Hải, Phường 15, Quận 10, TP.HCM","Nhà hẻm, ngõ","64 m² (4,0x16,0)",2 phòng,2 WC,4,N/A,N/A,Sổ hồng
"7,1 tỷ","Đường Nhật Tảo, Phường 6, Quận 10, TP.HCM","Nhà hẻm, ngõ",35 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"36,5 tỷ","Đường Thành Thái, Phường 14, Quận 10, TP.HCM","Nhà hẻm, ngõ",97 m²,6 phòng,7 WC,4,N/A,Tây Bắc,Sổ hồng
40 tỷ,"Đường Sư Vạn Hạnh, Phường 12, Quận 10, TP.HCM",Nhà mặt tiền,"68 m² (4,0x18,0)",23 phòng,23 WC,9,N/A,N/A,Sổ hồng
"5,69 tỷ","Đường Nguyễn Duy Dương, Phường 4, Quận 10, TP.HCM","Nhà hẻm, ngõ","40 m² (4,0x10,0)",3 phòng,N/A,N/A,N/A,N/A,Sổ hồng
"8,6 tỷ","Đường 3 Tháng 2, Phường 11, Quận 10, TP.HCM","Nhà hẻm, ngõ","60,5 m² (5,5x11,0)",N/A,N/A,N/A,N/A,N/A,Giấy tờ hợp lệ
"7,5 tỷ","Đường Hòa Hảo, Phường 5, Quận 10, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"18,5 tỷ","Đường Nguyễn Tri Phương, Phường 9, Quận 10, TP.HCM",Nhà mặt tiền,50 m²,2 phòng,N/A,N/A,N/A,N/A,Sổ hồng
"8,7 tỷ","Đường Tô Hiến Thành, Phường 14, Quận 10, TP.HCM","Nhà hẻm, ngõ","50 m² (4,0x12,0)",3 phòng,N/A,N/A,N/A,N/A,Sổ hồng
"5,95 tỷ","Đường Hồ Thị Kỷ, Phường 1, Quận 10, TP.HCM","Nhà hẻm, ngõ",44 m²,N/A,N/A,2,N/A,Đông Nam,Sổ hồng
"2,4 tỷ","Đường 3 Tháng 2, Phường 11, Quận 10, TP.HCM","Nhà hẻm, ngõ",55 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"6,5 tỷ","Đường Thành Thái, Phường 14, Quận 10, TP.HCM",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"13,8 tỷ","156/7R, Đường Tô Hiến Thành, Phường 15, Quận 10, TP.HCM","Nhà hẻm, ngõ","110 m² (7,2x15,0)",5 phòng,5 WC,2,N/A,N/A,Sổ hồng
11 tỷ,"7A, Đường Thành Thái, Phường 14, Quận 10, TP.HCM","Nhà hẻm, ngõ","58 m² (4,8x14,5)",4 phòng,4 WC,4,N/A,Tây Bắc,Sổ hồng
"4,4 tỷ","Đường Cách Mạng Tháng 8, Phường 13, Quận 10, TP.HCM","Nhà hẻm, ngõ","45 m² (4,5x10,0)",2 phòng,2 WC,2,N/A,N/A,Sổ hồng
"3,05 tỷ","Đường Điện Biên Phủ, Phường 11, Quận 10, TP.HCM","Nhà hẻm, ngõ",52 m²,N/A,N/A,N/A,N/A,N/A,Sổ hồng
"6,9 tỷ","Đường Vĩnh Viễn, Phường 5, Quận 10, TP.HCM","Nhà hẻm, ngõ",35 m²,3 phòng,N/A,N/A,N/A,N/A,Sổ hồng
"17,9 tỷ","Đường Sư Vạn Hạnh, Phường 12, Quận 10, TP.HCM","Nhà hẻm, ngõ","96 m² (4,0x24,0)",4 phòng,4 WC,3,N/A,N/A,Sổ hồng
"3,6 tỷ","Đường 3 Tháng 2, Phường 14, Quận 10, TP.HCM","Nhà hẻm, ngõ","25 m² (5,0x4,9)",N/A,N/A,1,N/A,N/A,Sổ hồng
"5,7 tỷ","Đường Bà Hạt, Phường 8, Quận 10, TP.HCM","Nhà hẻm, ngõ",30 m²,4 phòng,5 WC,N/A,N/A,N/A,Giấy tờ hợp lệ
